innodb_buffer_pool_size,innodb_thread_concurrency,innodb_adaptive_hash_index,innodb_flush_log_at_trx_commit,join_buffer_size,sort_buffer_size,tmp_table_size,thread_cache_size,read_rnd_buffer_size,max_heap_table_size,PERF
2177713.0,14.0,1.0,2.0,107858877.0,92513430.0,53829718.0,39.0,44570.0,14633845.0,178.69
1339686.0,41.0,0.0,1.0,82635262.0,76564665.0,75789874.0,1.0,86723.0,1906060.0,184.45
2892916.0,10.0,0.0,0.0,81368400.0,49832057.0,6061717.0,16.0,79915.0,36121101.0,180.69
2782909.0,44.0,0.0,2.0,53345721.0,139894910.0,81758236.0,42.0,26964.0,17111332.0,184.95
2422209.0,24.0,0.0,0.0,42635797.0,147074187.0,128561155.0,33.0,16540.0,28134099.0,186.01
2267552.0,9.0,1.0,0.0,61011158.0,131434542.0,81859651.0,43.0,23488.0,60438608.0,179.77
2372409.0,1.0,1.0,2.0,148527463.0,132375644.0,50671821.0,7.0,58729.0,2894021.0,262.11
2962461.0,29.0,1.0,0.0,150776286.0,75377934.0,53433136.0,31.0,42078.0,33579127.0,179.59
1238248.0,49.0,1.0,0.0,111270633.0,29584168.0,24837400.0,26.0,130458.0,46814891.0,182.59
2053738.0,17.0,0.0,1.0,118869596.0,115000065.0,4941785.0,36.0,129017.0,48161986.0,179.72
2488495.0,30.0,1.0,0.0,89418715.0,74337621.0,140224837.0,44.0,119197.0,51983578.0,175.9
1007080.0,1.0,0.0,2.0,17381796.0,77149675.0,44280540.0,19.0,65682.0,47859643.0,258.71
1850744.0,8.0,1.0,0.0,108843076.0,137525001.0,107695580.0,4.0,87025.0,11006892.0,179.0
711348.0,29.0,1.0,1.0,50029742.0,13035895.0,134686565.0,2.0,82776.0,20472963.0,179.96
1626522.0,50.0,1.0,0.0,25843526.0,73256928.0,146264504.0,45.0,130743.0,9948939.0,176.41
1284186.0,17.0,1.0,2.0,98595130.0,39985277.0,25401293.0,22.0,106523.0,50635140.0,180.11
2410032.0,19.0,0.0,0.0,134093457.0,100308075.0,3398132.0,0.0,38958.0,55774210.0,178.71
3156481.0,50.0,1.0,0.0,25531690.0,25110256.0,22343386.0,1.0,43895.0,61637595.0,175.07
2958324.0,22.0,0.0,0.0,94095336.0,150672470.0,88926870.0,8.0,7313.0,11818792.0,178.87
1172595.0,3.0,1.0,2.0,110007787.0,28314823.0,81015173.0,21.0,118774.0,62266837.0,178.5
2812620.0,26.0,1.0,0.0,115075781.0,74842687.0,106318985.0,10.0,43155.0,59354176.0,178.06
1958069.0,8.0,1.0,0.0,1348664.0,2763417.0,119033588.0,5.0,113581.0,61582686.0,173.98
2512597.0,13.0,1.0,0.0,131663117.0,76885742.0,120883420.0,33.0,39246.0,29987515.0,190.5
1926983.0,43.0,1.0,0.0,150483419.0,42535257.0,146904390.0,43.0,29630.0,35982183.0,179.33
1154265.0,46.0,1.0,2.0,77474365.0,11271392.0,8338161.0,6.0,124436.0,39985230.0,177.16
987508.0,4.0,1.0,0.0,132781772.0,2643333.0,54450099.0,23.0,49836.0,21279922.0,179.54
1725540.0,19.0,0.0,0.0,77587898.0,6762777.0,619293.0,49.0,69513.0,11390907.0,182.23
638730.0,15.0,1.0,2.0,20554299.0,147595575.0,115934566.0,1.0,90399.0,63900471.0,177.02
2784787.0,15.0,1.0,1.0,115498940.0,42684346.0,121559644.0,39.0,79853.0,34119550.0,181.22
2859497.0,32.0,1.0,2.0,44959328.0,7074020.0,3896188.0,10.0,67972.0,35369429.0,180.94
2310530.0,44.0,0.0,0.0,97495382.0,78728107.0,67424688.0,35.0,45938.0,65792448.0,180.76
2603682.0,31.0,1.0,2.0,28303129.0,123995646.0,88704019.0,42.0,35969.0,18435896.0,179.39
792229.0,28.0,1.0,0.0,52288599.0,40435040.0,9323003.0,50.0,88356.0,50443348.0,180.92
2835640.0,38.0,1.0,2.0,135930201.0,112706284.0,63329855.0,18.0,11789.0,64513237.0,181.28
1081987.0,50.0,1.0,1.0,12790288.0,144097708.0,55718339.0,10.0,63915.0,46245934.0,185.53
903725.0,23.0,0.0,1.0,69965355.0,19321190.0,90795163.0,3.0,48531.0,18344625.0,180.56
2602539.0,32.0,0.0,2.0,128422868.0,24182679.0,87484480.0,8.0,77835.0,66534052.0,181.38
1707458.0,49.0,0.0,1.0,62293497.0,45921657.0,92087743.0,8.0,115943.0,19224433.0,183.6
468409.0,39.0,0.0,0.0,38965077.0,132598888.0,21791162.0,31.0,26692.0,26592916.0,177.6
2806360.0,44.0,1.0,2.0,122937684.0,115784138.0,39351557.0,26.0,72106.0,30495195.0,182.95
603733.0,24.0,1.0,1.0,43135577.0,51368331.0,97905244.0,21.0,48006.0,37773730.0,186.26
2780541.0,5.0,0.0,2.0,35842006.0,110838583.0,58240299.0,34.0,21877.0,61638704.0,178.5
602436.0,9.0,1.0,0.0,37585503.0,114469903.0,133348822.0,41.0,114329.0,61943131.0,172.66
1685033.0,5.0,0.0,1.0,85911562.0,18480580.0,122751228.0,23.0,82149.0,50562437.0,178.42
1126652.0,16.0,1.0,1.0,126270012.0,77430530.0,62202116.0,22.0,24741.0,18655678.0,179.62
3005734.0,7.0,0.0,2.0,18530874.0,62556724.0,149708586.0,12.0,90506.0,45596588.0,174.86
1585834.0,20.0,0.0,2.0,28333207.0,19685974.0,31985658.0,13.0,52996.0,28198486.0,175.48
1600734.0,17.0,1.0,2.0,37336096.0,88336243.0,50615434.0,24.0,49183.0,39525783.0,182.66
2406223.0,34.0,1.0,1.0,129590936.0,88834516.0,38870693.0,50.0,69803.0,2609687.0,179.34
2620017.0,50.0,0.0,2.0,129983915.0,68233960.0,97439066.0,5.0,18326.0,15539851.0,174.55
1848261.0,30.0,0.0,1.0,113604161.0,116514932.0,8327420.0,25.0,42433.0,7243414.0,180.5
705144.0,18.0,1.0,2.0,139900282.0,35463993.0,128969874.0,35.0,63050.0,2306046.0,170.64
2855806.0,18.0,0.0,1.0,69608647.0,33416583.0,101205993.0,23.0,93894.0,55564509.0,169.42
2550151.0,13.0,1.0,0.0,138166746.0,61071935.0,82514782.0,15.0,99162.0,1359815.0,175.38
2542926.0,47.0,1.0,1.0,82265778.0,133719646.0,95804921.0,48.0,104545.0,5544989.0,182.06
1961433.0,33.0,1.0,2.0,79301624.0,39287657.0,48532910.0,27.0,13120.0,4983638.0,179.25
1257601.0,46.0,1.0,1.0,95799215.0,56135902.0,119648309.0,39.0,87663.0,43387811.0,176.37
1938622.0,18.0,0.0,1.0,65987670.0,54674245.0,128858460.0,18.0,125432.0,3655170.0,176.84
2619629.0,10.0,1.0,2.0,47293186.0,122144155.0,77892444.0,30.0,45754.0,50576844.0,175.79
764073.0,6.0,0.0,1.0,36494801.0,138518439.0,116819402.0,29.0,86743.0,62331049.0,176.76
2886846.0,2.0,0.0,0.0,34008642.0,48381489.0,80092373.0,4.0,29935.0,30383873.0,174.81
2419372.0,11.0,1.0,1.0,82179799.0,26167131.0,148945281.0,47.0,39793.0,65382943.0,179.54
2651655.0,43.0,0.0,1.0,8308319.0,104819745.0,124684203.0,39.0,16006.0,7403671.0,180.33
1233829.0,22.0,0.0,0.0,138092298.0,141295855.0,1294774.0,31.0,56878.0,54814491.0,172.77
2859550.0,31.0,1.0,1.0,105478281.0,79514364.0,145554384.0,9.0,123628.0,23599117.0,174.01
1290818.0,21.0,1.0,2.0,30662195.0,115991242.0,82773660.0,17.0,4703.0,64324335.0,178.38
1807776.0,5.0,0.0,2.0,128899217.0,44334116.0,107745163.0,20.0,106347.0,10285159.0,173.75
1742525.0,32.0,0.0,0.0,127380609.0,145837451.0,122141171.0,47.0,55709.0,59684273.0,175.72
1260891.0,43.0,0.0,1.0,41052422.0,33678932.0,86407301.0,13.0,116538.0,39806844.0,179.75
1792176.0,11.0,0.0,1.0,138559481.0,26577269.0,42797841.0,41.0,37078.0,23786132.0,175.37
2382079.0,2.0,1.0,2.0,114322957.0,22617516.0,28770457.0,20.0,99525.0,60759631.0,175.83
514596.0,46.0,0.0,0.0,32492623.0,99258743.0,149718377.0,5.0,10490.0,36249451.0,174.17
381545.0,10.0,0.0,1.0,125743802.0,93589843.0,49359277.0,46.0,86427.0,23457678.0,176.68
642617.0,21.0,0.0,2.0,45508586.0,76548558.0,10624978.0,7.0,100308.0,38962475.0,176.6
1749414.0,47.0,1.0,0.0,32203350.0,47542146.0,121757585.0,11.0,14969.0,58810756.0,177.93
2026278.0,40.0,0.0,1.0,144890420.0,70466478.0,44169734.0,26.0,77553.0,30767049.0,180.39
2784669.0,14.0,1.0,1.0,54396373.0,25637121.0,82799939.0,24.0,79210.0,36372171.0,183.25
2349976.0,14.0,1.0,1.0,32086401.0,117628746.0,428920.0,14.0,128751.0,12071799.0,181.38
2974159.0,23.0,0.0,1.0,10020157.0,81663792.0,117128810.0,7.0,30620.0,42916261.0,179.4
2673323.0,46.0,1.0,1.0,113306695.0,59380514.0,38415456.0,43.0,84753.0,44352522.0,182.87
1243867.0,43.0,0.0,0.0,17556795.0,67683094.0,137788917.0,19.0,115525.0,26657673.0,178.01
507058.0,16.0,1.0,1.0,72577927.0,140671352.0,4357047.0,0.0,19406.0,26159473.0,181.06
338322.0,18.0,1.0,0.0,35432839.0,115475714.0,42921330.0,0.0,27000.0,14105093.0,184.21
1491005.0,44.0,1.0,2.0,46554513.0,111271646.0,83030064.0,19.0,17005.0,3375670.0,179.08
2340718.0,35.0,1.0,0.0,46136731.0,54725215.0,43591600.0,35.0,63025.0,4718178.0,179.36
1239262.0,9.0,1.0,0.0,45202243.0,95064350.0,130036821.0,22.0,50153.0,36136945.0,175.35
2090060.0,7.0,0.0,1.0,86460476.0,17569819.0,20375026.0,9.0,75694.0,38087095.0,179.28
1578235.0,33.0,1.0,1.0,139674777.0,60171357.0,31061960.0,26.0,79994.0,48553851.0,187.56
3128131.0,19.0,1.0,2.0,149161527.0,34326320.0,49584947.0,10.0,125774.0,51942868.0,177.65
1989198.0,1.0,1.0,0.0,136727147.0,29823258.0,110288343.0,23.0,19500.0,32977088.0,254.57
858227.0,37.0,0.0,0.0,78279400.0,141367052.0,62798831.0,32.0,89279.0,66409537.0,178.98
1733477.0,41.0,0.0,0.0,146729609.0,104206323.0,86450405.0,28.0,114704.0,16527336.0,176.21
3166172.0,29.0,0.0,2.0,71073521.0,857692.0,42015635.0,41.0,27324.0,17751656.0,180.51
2278188.0,25.0,1.0,0.0,77149542.0,111925339.0,102576618.0,42.0,66542.0,8175056.0,175.45
793177.0,0.0,0.0,2.0,67765839.0,134388598.0,4521479.0,50.0,71774.0,47016910.0,178.78
968752.0,48.0,0.0,0.0,46391278.0,6665302.0,117355475.0,5.0,92948.0,55422885.0,175.41
685843.0,35.0,1.0,1.0,112864794.0,67760770.0,44861081.0,0.0,10148.0,28463191.0,179.66
819105.0,48.0,1.0,2.0,119460274.0,41018672.0,24920302.0,2.0,31551.0,57629132.0,178.37
1024621.0,10.0,1.0,2.0,102125210.0,74906833.0,8591308.0,29.0,116722.0,46404532.0,176.34
3071816.0,27.0,0.0,0.0,145461769.0,46631021.0,20918850.0,3.0,37624.0,20479851.0,177.07
2042435.0,17.0,0.0,0.0,12924392.0,31714151.0,62151146.0,29.0,50395.0,65796240.0,176.11
2075369.0,0.0,1.0,0.0,16980124.0,132357978.0,36423428.0,23.0,113318.0,62623628.0,182.47
1322517.0,50.0,1.0,0.0,123905992.0,71756059.0,45645196.0,24.0,44052.0,58145398.0,176.44
2590757.0,1.0,1.0,1.0,145174535.0,108526084.0,61576856.0,19.0,92412.0,35288325.0,262.21
2624298.0,14.0,0.0,1.0,41794257.0,135749962.0,84666012.0,19.0,36905.0,13692915.0,183.45
1465008.0,26.0,1.0,1.0,146548700.0,109094066.0,137822741.0,41.0,48354.0,19136928.0,188.29
304176.0,8.0,0.0,0.0,57882201.0,25501530.0,54313738.0,29.0,127188.0,2456332.0,174.99
1214912.0,11.0,0.0,2.0,77203639.0,34771887.0,15412704.0,50.0,51360.0,20241667.0,177.17
1086793.0,38.0,0.0,1.0,100433097.0,58913862.0,147056871.0,2.0,80931.0,2129874.0,186.31
1750015.0,16.0,0.0,0.0,50730584.0,27455492.0,107550259.0,18.0,26133.0,31843838.0,179.12
1014673.0,42.0,0.0,1.0,806797.0,113769562.0,105102728.0,2.0,46760.0,34740556.0,180.73
1064279.0,45.0,1.0,2.0,72025764.0,114062482.0,118132266.0,42.0,120578.0,15758900.0,177.61
2580566.0,38.0,0.0,0.0,55164380.0,31719623.0,100582103.0,28.0,75760.0,35833522.0,181.9
1936305.0,15.0,1.0,1.0,17317799.0,43954539.0,80081084.0,49.0,42211.0,37851128.0,185.68
2576949.0,33.0,1.0,2.0,12663390.0,4735514.0,25978513.0,34.0,110270.0,27364175.0,176.59
1739249.0,17.0,0.0,2.0,38876405.0,133745623.0,121032780.0,8.0,68409.0,45693289.0,180.81
1712779.0,19.0,1.0,1.0,142281595.0,58998260.0,146145269.0,47.0,129314.0,28652931.0,183.13
1516710.0,12.0,1.0,2.0,149101301.0,23745146.0,98691360.0,12.0,38784.0,47719418.0,176.82
2092419.0,31.0,0.0,2.0,81543476.0,149124799.0,103683318.0,11.0,110993.0,10145882.0,183.15
3054259.0,8.0,0.0,1.0,4040415.0,80675087.0,35803264.0,18.0,68961.0,3345265.0,182.14
1821145.0,23.0,1.0,1.0,431016.0,133423098.0,62581458.0,43.0,20605.0,14248963.0,184.17
3119250.0,16.0,0.0,1.0,110248452.0,56496410.0,107494999.0,40.0,23609.0,49647570.0,175.8
576329.0,30.0,1.0,1.0,10299745.0,136659469.0,56638283.0,5.0,86835.0,4918562.0,179.99
2373947.0,18.0,1.0,2.0,129722893.0,75342150.0,131676626.0,9.0,5498.0,50962170.0,177.86
1879683.0,40.0,0.0,1.0,3820556.0,6426987.0,97943135.0,25.0,87857.0,55890951.0,179.28
2052663.0,35.0,1.0,0.0,53854732.0,43030367.0,51707863.0,14.0,49177.0,54627892.0,173.75
508862.0,46.0,0.0,2.0,19171157.0,83165491.0,24642554.0,7.0,28647.0,4455510.0,175.44
1792940.0,20.0,0.0,0.0,30574814.0,124893202.0,150266727.0,19.0,122441.0,62236112.0,178.14
2182598.0,50.0,1.0,1.0,143487946.0,37109719.0,144249560.0,16.0,100575.0,34528751.0,175.81
273528.0,26.0,1.0,0.0,89091067.0,10460420.0,123040223.0,30.0,89841.0,8367260.0,174.25
2031552.0,43.0,0.0,0.0,147255829.0,68283669.0,35080374.0,19.0,61797.0,49293990.0,175.62
2251022.0,10.0,0.0,0.0,35609025.0,90943120.0,48754624.0,5.0,49719.0,16279866.0,173.65
3168567.0,41.0,0.0,1.0,19081231.0,29443290.0,121277980.0,24.0,23893.0,55430939.0,176.52
1198125.0,26.0,0.0,2.0,72027372.0,82300912.0,101227239.0,46.0,31200.0,2173051.0,185.67
293869.0,39.0,0.0,2.0,4912999.0,86300883.0,53753105.0,7.0,102547.0,20010507.0,178.97
1747704.0,17.0,1.0,1.0,38613927.0,63404907.0,79203639.0,32.0,54688.0,19269059.0,180.55
1424384.0,49.0,0.0,0.0,136380757.0,37915450.0,28368323.0,32.0,84221.0,10665895.0,176.35
1551985.0,11.0,0.0,2.0,121890078.0,106358931.0,115258764.0,7.0,41686.0,32695606.0,171.81
2716772.0,1.0,0.0,1.0,124830463.0,103008392.0,106265189.0,47.0,62806.0,40681545.0,265.21
2450168.0,16.0,1.0,0.0,83425725.0,100412438.0,117221724.0,20.0,40154.0,34965736.0,176.74
1477317.0,15.0,0.0,1.0,141333396.0,9694494.0,34236440.0,5.0,124390.0,39685726.0,178.1
1759698.0,0.0,1.0,1.0,102705031.0,89556575.0,3999044.0,22.0,96761.0,22669517.0,182.94
1219165.0,34.0,1.0,1.0,47558173.0,134184856.0,38535459.0,14.0,124897.0,32100614.0,179.25
321388.0,47.0,0.0,2.0,104923443.0,57865212.0,63896925.0,35.0,40497.0,40831174.0,173.67
1891579.0,17.0,1.0,0.0,100967994.0,113350511.0,28227909.0,36.0,52880.0,28047024.0,176.78
2520235.0,38.0,1.0,1.0,148888995.0,35316208.0,45700751.0,23.0,41883.0,46597643.0,178.78
2146624.0,30.0,0.0,1.0,81045232.0,27205894.0,131847652.0,9.0,50241.0,49928981.0,174.95
2487515.0,7.0,0.0,0.0,93955159.0,104393091.0,30442811.0,45.0,77758.0,51566570.0,172.3
413114.0,46.0,1.0,1.0,31254072.0,24619045.0,15237706.0,4.0,97601.0,45393172.0,177.98
2069020.0,4.0,0.0,2.0,48578970.0,88506062.0,148354649.0,11.0,115379.0,45568464.0,171.75
1323806.0,49.0,1.0,1.0,141692211.0,106661793.0,33574631.0,20.0,127447.0,5670788.0,179.78
1575981.0,40.0,1.0,0.0,61478520.0,108838760.0,127002304.0,18.0,62326.0,46379207.0,174.14
1404383.0,33.0,1.0,1.0,38786603.0,58779893.0,47022326.0,12.0,29862.0,55510849.0,180.34
1382034.0,11.0,1.0,0.0,47744887.0,69013142.0,55408206.0,21.0,28780.0,43148080.0,172.92
3085381.0,46.0,1.0,2.0,43359398.0,102417188.0,97075519.0,0.0,45445.0,57840150.0,173.84
2193290.0,8.0,0.0,2.0,18173794.0,52450416.0,113374720.0,28.0,117528.0,977514.0,173.74
1886329.0,42.0,0.0,2.0,64219397.0,51461453.0,6364140.0,47.0,83349.0,21501426.0,176.54
2735112.0,8.0,1.0,0.0,118873853.0,36127864.0,55685927.0,8.0,7316.0,26981263.0,169.1
1190977.0,30.0,0.0,1.0,58916967.0,34552331.0,142864496.0,32.0,65223.0,8161072.0,176.21
778214.0,5.0,1.0,0.0,18785217.0,34834127.0,129621223.0,48.0,94678.0,15049909.0,175.67
2523995.0,10.0,0.0,0.0,49073651.0,13902262.0,43576171.0,39.0,42017.0,44071621.0,169.7
1429195.0,15.0,0.0,1.0,65130101.0,14940472.0,79062593.0,14.0,13045.0,44016436.0,180.02
381106.0,48.0,1.0,0.0,94891452.0,21899138.0,4959965.0,19.0,66816.0,4070748.0,182.17
1775979.0,44.0,0.0,0.0,95909297.0,82146677.0,19351137.0,6.0,21412.0,29275558.0,178.54
1831995.0,0.0,1.0,0.0,111961575.0,66642822.0,136061609.0,6.0,83637.0,34591260.0,184.54
1096854.0,34.0,1.0,2.0,107365374.0,127175890.0,138730048.0,47.0,120243.0,44271757.0,181.47
755190.0,5.0,0.0,0.0,86146738.0,120436488.0,100762905.0,43.0,42441.0,18700378.0,178.74
1802032.0,7.0,1.0,0.0,90874505.0,65425986.0,22297977.0,46.0,122935.0,44198051.0,177.21
1923681.0,3.0,1.0,0.0,84136772.0,117415282.0,4966853.0,9.0,112450.0,6343969.0,179.13
2570515.0,6.0,0.0,0.0,134007171.0,127454350.0,74330174.0,1.0,46624.0,42522364.0,180.13
556113.0,5.0,0.0,0.0,110853302.0,110505764.0,135518250.0,14.0,20807.0,22132048.0,177.87
2349099.0,13.0,1.0,1.0,85318079.0,10760289.0,116752375.0,32.0,39028.0,66823952.0,179.05
1278537.0,6.0,1.0,1.0,121665688.0,42041757.0,31364042.0,29.0,10580.0,53813759.0,175.2
3165020.0,10.0,0.0,0.0,57938404.0,98429057.0,32259546.0,3.0,93573.0,64736854.0,175.77
557985.0,38.0,0.0,2.0,24080348.0,14881098.0,11477574.0,6.0,10187.0,42922982.0,171.69
2954787.0,22.0,0.0,1.0,78894330.0,124324617.0,106253689.0,32.0,8207.0,6683531.0,173.77
1173954.0,34.0,1.0,0.0,32890447.0,126976724.0,48642736.0,10.0,7061.0,59725101.0,175.18
2003394.0,37.0,0.0,0.0,8194687.0,9375082.0,120507739.0,8.0,119889.0,22513737.0,173.86
2011453.0,34.0,0.0,0.0,85623787.0,39329096.0,83486222.0,23.0,91004.0,37921811.0,178.54
2806394.0,25.0,1.0,0.0,130377776.0,95104605.0,18006331.0,4.0,90062.0,20180259.0,177.34
2101540.0,7.0,0.0,1.0,31137684.0,24291380.0,57874345.0,48.0,278.0,18406699.0,177.16
3095977.0,50.0,1.0,1.0,15078084.0,95402755.0,53191094.0,39.0,71834.0,30487948.0,177.21
2779832.0,13.0,1.0,1.0,43352072.0,128564513.0,80926078.0,31.0,17581.0,39623143.0,175.16
2074230.0,32.0,0.0,2.0,117423237.0,96605796.0,116972339.0,12.0,124334.0,43970388.0,173.01
2009478.0,9.0,1.0,2.0,144043037.0,118876895.0,115554843.0,50.0,40300.0,42885688.0,173.95
2170285.0,1.0,1.0,2.0,93569300.0,82124198.0,93376458.0,20.0,26909.0,8852807.0,253.63
3039068.0,6.0,0.0,0.0,85469177.0,62124354.0,66197144.0,41.0,62868.0,38919157.0,174.41
1150699.0,7.0,1.0,1.0,123167467.0,102426941.0,105267805.0,34.0,25550.0,6653621.0,180.5
2357920.0,16.0,1.0,2.0,135651406.0,128878132.0,121723018.0,20.0,98183.0,34282129.0,180.0
2487544.0,30.0,1.0,0.0,90784805.0,23465662.0,38849189.0,42.0,124001.0,8281463.0,174.68
1971690.0,20.0,1.0,1.0,24548677.0,43107018.0,135087094.0,8.0,77358.0,30477721.0,177.19
937061.0,32.0,0.0,0.0,37860030.0,15763210.0,1648407.0,10.0,80756.0,54965160.0,178.76
2789213.0,29.0,1.0,1.0,138004234.0,98161411.0,77448942.0,31.0,11859.0,39754491.0,181.15
1604640.0,24.0,0.0,2.0,109734202.0,84404058.0,7127233.0,30.0,20184.0,34261944.0,173.74
2074789.0,39.0,0.0,1.0,65019390.0,131234812.0,144539030.0,27.0,116530.0,61329699.0,179.3
650214.0,49.0,1.0,0.0,60257687.0,57640787.0,82919922.0,23.0,82452.0,43428228.0,178.82
2047779.0,7.0,1.0,2.0,22003896.0,87504334.0,15495476.0,31.0,119845.0,58446973.0,173.59
655214.0,29.0,1.0,2.0,107716028.0,133538141.0,36500068.0,3.0,51941.0,56843753.0,173.69
318210.0,17.0,0.0,0.0,98504707.0,23940610.0,31592371.0,37.0,26961.0,47909564.0,176.19
1216501.0,27.0,0.0,2.0,79174067.0,96988520.0,35356761.0,25.0,107466.0,55129693.0,177.96
