high444,0,1996,0,[],0.6451182615766407,21,0.6632538017062767,3067.8413368079537,1954.5338604763567,1,0.4476483102846719,50453.56
high444,0,2246,0,[],0.592889588929489,19,0.6360905052670655,2823.2120568938954,2538.899865212924,1,0.4417761524441887,50453.56
high444,0,1828,0,[],0.6821712092814833,22,0.6788219252219387,3204.3222383466987,1551.3456812313104,1,0.44845054167811743,50453.56
high444,0,2038,0,[],0.6327165960733792,21,0.6625247792757719,3053.496520517134,2000.8347375489138,1,0.45100060658132984,50453.56
high444,0,2105,0,[],0.6255074165109935,20,0.6482479950912325,2951.0773708849406,2302.874319974309,1,0.4422403759088999,50453.56
high444,0,2159,0,[],0.6093643346438816,20,0.6487904939143039,2932.304670086125,2344.507852824985,1,0.4455656853472636,50453.56
high444,0,1779,0,[],0.6930400136363938,22,0.6821427225428595,3250.8877014817763,1459.976571223534,1,0.45043442078781765,50453.56
high444,0,1635,0,[],0.7249449699941909,24,0.6969739980396797,3399.022738738535,1233.8507173224202,1,0.4520054091796081,50453.56
high444,0,1816,0,[],0.6858739888246008,22,0.6788791540753092,3202.7442709409993,1518.1691081740964,1,0.44706105891950854,50453.56
high444,0,1456,0,[],0.7669279412655425,25,0.7117808215921373,3521.1611507189123,810.4021061561643,1,0.44889966303036044,50453.56
high444,0,2452,0,[],0.5422486422652769,18,0.6229508264949285,2705.033423607517,2999.5822555315144,1,0.4474378260961989,50453.56
high444,0,1678,0,[],0.7158533791662848,23,0.6910239264426263,3360.0787290552817,1346.5328409301733,1,0.45260903368556515,50453.56
high444,0,2316,0,[],0.575178549004767,19,0.6325666854940841,2795.6574907549116,2715.7810973748533,1,0.4447712628911317,50453.56
high444,0,1642,0,[],0.7242396379763824,24,0.6951970303304863,3373.8387749571903,1220.0975063243523,1,0.4499218810087793,50453.56
high444,0,2043,0,[],0.6359346692393358,21,0.6575167542408471,3020.077138032436,2088.199716285698,1,0.44587708052924285,50453.56
high444,0,1485,0,[],0.757685561106767,25,0.7111927114200955,3517.3863098662296,841.7637197209956,1,0.45280812748582827,50453.56
high444,0,1695,0,[],0.7145200028691219,23,0.6878027021457358,3313.507371397547,1361.1910484950654,1,0.44760693741064067,50453.56
high444,0,1873,0,[],0.6707311021188054,22,0.67649414397453,3193.6106301724403,1696.0492178690743,1,0.4509139561308228,50453.56
high444,0,1840,0,[],0.6839063469739981,22,0.6716765578823236,3161.8953356339107,1647.332371316341,1,0.4443990542709421,50453.56
high444,0,2129,0,[],0.612280970999568,20,0.6550664055834975,2999.7659381856065,2282.0103907477896,1,0.4517717886784019,50453.56
high444,0,2270,0,[],0.5849120470783783,19,0.6363075995279578,2836.84116980379,2613.3293114714015,1,0.4462302047025568,50453.56
high444,0,2000,0,[],0.6453997590961655,21,0.6604204183429638,3061.9031626396845,2014.5882699931503,1,0.44766508861362375,50453.56
high444,0,2328,0,[],0.5747217156341722,19,0.6294446142951462,2761.050423088953,2748.1877480204357,1,0.44093144212475316,50453.56
high444,0,2436,0,[],0.5470928736126452,18,0.6229569296136622,2692.8598853993726,2915.737328295236,1,0.4449297829111102,50453.56
high444,0,2124,0,[],0.6145004810870784,20,0.6539452693668478,2977.039471313089,2220.765066332705,1,0.4492316748710365,50453.56
high444,0,2219,0,[],0.5950807914220066,19,0.6428160266041835,2882.063826087437,2445.9056469539273,1,0.44714661022948093,50453.56
high444,0,2087,0,[],0.62730824345178,20,0.6513683461454808,2998.8103412242444,2298.2327859416246,1,0.4470404476208875,50453.56
high444,0,1873,0,[],0.6740256240000441,22,0.6732005759979189,3181.1121187013673,1784.0748412577134,1,0.44783957081171144,50453.56
high444,0,1895,0,[],0.6655047222953225,22,0.6750373427470073,3173.3093329445655,1720.9478869478833,1,0.4507239391099593,50453.56
high444,0,2310,0,[],0.577359833294127,19,0.6319744255707601,2786.4749112015343,2684.756751644087,1,0.4433840922226672,50453.56
high444,0,1976,0,[],0.647527217369672,21,0.667183346840846,3123.3495668846285,1978.0032097400317,1,0.4519654364589748,50453.56
high444,0,1850,0,[],0.6783331313503703,22,0.6760736486604985,3199.409013246671,1704.1180066477627,1,0.4481972590360997,50453.56
baseline,[],1668,[],[],1.667532475830199,1,0.958284676315645,693.3042492607783,1055.8377830535637,1,0.4463257507936257,28782.77
baseline,1,[],[],0,3.295766842953113,0,-2.7755575615628914e-17,2.7284841053187847e-12,-2.2737367544323206e-13,1,-4.440892098500626e-16,50611.94
high,1,[],[],0,2.6618711269443978,0,0,0,0,0,0,46808.66
high,1,[],[],0,2.233713507700343,0,5.551115123125783e-17,1.8189894035458565e-12,1.1368683772161603e-13,0,3.3306690738754696e-16,46808.66
high10,1,[],[],0,5.17714453109506,0,-8.326672684688674e-17,9.094947017729282e-13,-4.547473508864641e-13,1,0,46808.66
high,1,[],[],0,3.264430432472551,0,0,1.8189894035458565e-12,0,0,-5.551115123125783e-17,46808.66
high10,1,[],[],0,4.344687775951197,0,2.7755575615628914e-17,0,2.2737367544323206e-13,1,0,46808.66
high10,1,[],[],0,2.9152649740540877,0,1.3877787807814457e-17,0,0,0,0,46808.66
high10,1,[],[],0,3.3564245366383987,0,0,-9.094947017729282e-13,-1.1368683772161603e-13,0,-1.1102230246251565e-16,46808.66
high422,1,[],[],0,5.675210423584961,0,2.7755575615628914e-17,9.094947017729282e-13,0,1,0,46808.66
high10,1,[],[],0,3.097831113659509,0,-2.7755575615628914e-17,-9.094947017729282e-13,-1.7053025658242404e-13,0,0,46808.66
high,1,[],[],0,2.38913419619956,0,0,-2.2737367544323206e-12,-1.1368683772161603e-13,0,5.551115123125783e-17,46808.66
high,1,[],[],0,5.619502766641389,0,-1.1102230246251565e-16,-1.8189894035458565e-12,-2.2737367544323206e-13,1,-1.1102230246251565e-16,46808.66
high422,1,[],[],0,4.639624383865136,0,0,9.094947017729282e-13,2.2737367544323206e-13,1,1.1102230246251565e-16,46808.66
baseline,0,1,[],[],0.9163340610282504,0,-5.551115123125783e-17,-1.1368683772161603e-13,0,1,3.3662442406429434,19221.13
baseline,0,1,[],[],0.8546364748993126,0,2.7755575615628914e-17,-5.684341886080802e-14,1.1368683772161603e-13,1,3.796897702868298,19221.13
baseline,0,1,[],[],0.9055868535997946,0,-5.551115123125783e-17,-5.684341886080802e-14,-5.684341886080802e-14,1,3.882942494806504,19221.13
baseline,0,1,[],[],0.7618148513098117,0,9.71445146547012e-17,2.5579538487363607e-13,4.547473508864641e-13,1,4.179013023867453,19221.13
baseline,0,1,[],[],1.0735372420779783,0,-1.6653345369377348e-16,-3.410605131648481e-13,-6.821210263296962e-13,1,2.8843223804384177,19221.13
baseline,0,1,[],[],0.8078703595078552,0,-1.3877787807814457e-17,-1.7053025658242404e-13,-2.2737367544323206e-13,1,4.1148312555320405,19221.13
baseline,0,1,[],[],0.9500777110708923,0,-5.551115123125783e-17,-1.7053025658242404e-13,-1.1368683772161603e-13,1,3.516637191882074,19221.13
baseline,0,1,[],[],0.9561366930134344,0,-1.1102230246251565e-16,-3.979039320256561e-13,-5.684341886080801e-13,1,3.4619050046612934,19221.13
baseline,0,1,[],[],0.8710676943545907,0,1.942890293094024e-16,4.547473508864641e-13,6.821210263296962e-13,1,3.7375817084016103,19221.13
baseline,0,1,[],[],0.9023329949671703,0,-5.551115123125783e-17,-5.684341886080802e-14,-2.2737367544323206e-13,1,3.882878436676175,19221.13
baseline,0,1,[],[],0.9933018779628688,0,-1.6653345369377348e-16,-2.8421709430404007e-13,-7.958078640513122e-13,1,3.4058638805269252,19221.13
baseline,0,1,[],[],0.810732678042889,0,-8.326672684688674e-17,-1.7053025658242404e-13,-5.115907697472721e-13,1,4.1652400502259015,19221.13
baseline,0,1,[],[],0.7489001289860291,0,8.326672684688674e-17,1.1368683772161603e-13,2.2737367544323206e-13,1,4.105443023871745,19221.13
baseline,0,1,[],[],0.9922753365056176,0,-1.1102230246251565e-16,-8.526512829121202e-14,-2.2737367544323206e-13,1,3.747654169225518,19221.13
baseline,0,1,[],[],1.0283563986610933,0,-2.7755575615628914e-17,-1.1368683772161603e-13,-3.410605131648481e-13,1,3.524940396725219,19221.13
baseline,0,1,[],[],0.9643942735813537,0,2.7755575615628914e-17,-1.1368683772161603e-13,0,1,3.5166082422619667,19221.13
baseline,0,1,[],[],1.0849692769324921,0,0,0,1.1368683772161603e-13,1,3.1421497808107772,19221.13
baseline,0,1,[],[],0.9465119637989604,0,8.326672684688674e-17,1.1368683772161603e-13,3.410605131648481e-13,1,3.5969800657867586,19221.13
baseline,0,1,[],[],1.018425947932211,0,8.326672684688674e-17,1.7053025658242404e-13,3.410605131648481e-13,1,3.4982287867179074,19221.13
baseline,0,1,[],[],0.9775511858997106,0,-2.220446049250313e-16,-3.979039320256561e-13,-5.684341886080801e-13,1,3.521698125349881,19221.13
baseline,0,1,[],[],1.0097315587492541,0,1.1102230246251565e-16,3.410605131648481e-13,3.410605131648481e-13,1,3.310836486951395,19221.13
baseline,0,1,[],[],0.8146406217368897,0,-4.163336342344337e-17,-1.7053025658242404e-13,-2.8421709430404007e-13,1,4.087512165946816,19221.13
baseline,0,1,[],[],1.0309318931908396,0,-5.551115123125783e-17,-2.2737367544323206e-13,2.2737367544323206e-13,1,3.176873922974551,19221.13
baseline,0,1,[],[],0.9836772527337349,0,2.220446049250313e-16,3.410605131648481e-13,7.958078640513122e-13,1,3.4014976241119594,19221.13
baseline,0,1,[],[],1.1800929167665466,0,-5.551115123125783e-17,1.1368683772161603e-13,0,1,2.6844398946243615,19221.13
baseline,0,1,[],[],0.9434059692870569,0,2.7755575615628914e-17,1.7053025658242404e-13,2.2737367544323206e-13,1,3.5572021446827957,19221.13
baseline,0,1,[],[],0.775543040837269,0,9.71445146547012e-17,1.1368683772161603e-13,2.2737367544323206e-13,1,4.2618129306306605,19221.13
baseline,0,1,[],[],0.7686174589426196,0,-5.551115123125783e-17,-1.9895196601282805e-13,-2.8421709430404007e-13,1,4.1859894173178445,19221.13
baseline,0,1,[],[],0.7338127319451987,0,-2.7755575615628914e-17,-2.2737367544323206e-13,-1.4210854715202004e-13,1,4.398582173434217,19221.13
baseline,0,1,[],[],1.0454707213208423,0,5.551115123125783e-17,2.2737367544323206e-13,2.2737367544323206e-13,1,3.2517057673738523,19221.13
baseline,0,1,[],[],0.9993786902205352,0,-5.551115123125783e-17,5.684341886080802e-14,0,1,3.507410198745401,19221.13
baseline,0,1,[],[],1.257695031233132,0,5.551115123125783e-17,0,0,1,2.450389212365868,19221.13
baseline,0,1,[],[],0.9321060288317481,0,8.326672684688674e-17,1.1368683772161603e-13,3.410605131648481e-13,1,3.594945847695412,19221.13
baseline,0,1,[],[],0.9458513846753116,0,-2.7755575615628914e-17,1.1368683772161603e-13,0,1,3.548560464587222,19221.13
baseline,0,1,[],[],0.9113323634940024,0,-1.3877787807814457e-16,-1.7053025658242404e-13,-2.2737367544323206e-13,1,3.7111061278473523,19221.13
baseline,0,1,[],[],1.0034861490499873,0,-1.1102230246251565e-16,-1.1368683772161603e-13,0,1,3.285031422986011,19221.13
baseline,0,1,[],[],0.9228288451513669,0,-1.249000902703301e-16,-1.7053025658242404e-13,-4.547473508864641e-13,1,3.835315935014906,19221.13
baseline,0,1,[],[],1.182753049389095,0,-1.1102230246251565e-16,-1.1368683772161603e-13,-2.2737367544323206e-13,1,2.872009481173045,19221.13
baseline,0,1,[],[],0.7273554222515657,0,-3.469446951953614e-17,-1.7053025658242404e-13,-1.1368683772161603e-13,1,4.437573160110362,19221.13
baseline,0,1,[],[],0.7870599636682245,0,-1.6653345369377348e-16,-3.410605131648481e-13,-4.547473508864641e-13,1,3.9674062658584583,19221.13
baseline,0,1,[],[],0.9247794909381142,0,1.6653345369377348e-16,2.2737367544323206e-13,2.2737367544323206e-13,1,3.518042981328031,19221.13
baseline,0,1,[],[],1.023996877704742,0,8.326672684688674e-17,1.7053025658242404e-13,3.410605131648481e-13,1,3.404757712645931,19221.13
baseline,0,1,[],[],0.900776585766945,0,1.1102230246251565e-16,3.410605131648481e-13,3.410605131648481e-13,1,3.797565998144396,19221.13
baseline,0,1,[],[],0.9888367791371319,0,-2.498001805406602e-16,-3.979039320256561e-13,-7.958078640513122e-13,1,3.4194884395839256,19221.13
baseline,0,1,[],[],0.8960928023470273,0,-2.7755575615628914e-17,-1.7053025658242404e-13,-1.1368683772161603e-13,1,3.6003132387193357,19221.13
baseline,0,1,[],[],0.8879642174724118,0,-1.1102230246251565e-16,0,-2.2737367544323206e-13,1,3.5698649196664505,19221.13
baseline,0,1,[],[],0.8710887862790384,0,2.7755575615628914e-17,0,0,1,3.7097210809816525,19221.13
baseline,0,1,[],[],0.8180762504912499,0,-8.326672684688674e-17,-2.8421709430404007e-13,-4.547473508864641e-13,1,4.051402476434218,19221.13
baseline,0,1,[],[],0.6827256704088379,0,1.5785983631388945e-16,2.6201263381153694e-13,5.524469770534779e-13,1,4.641814493288326,19221.13
baseline,0,1,[],[],0.8998106087560258,0,1.1102230246251565e-16,2.5579538487363607e-13,3.410605131648481e-13,1,3.9724744466056223,19221.13
baseline,1,[],[],0,8.291045389668568,0,2.220446049250313e-16,0,4.547473508864641e-13,1,2.220446049250313e-16,50611.94
baseline,1,[],[],0,4.749218658964178,0,0,-2.2737367544323206e-13,-2.2737367544323206e-13,1,0,50611.94
baseline,1,[],[],0,4.4860878387601675,0,-1.1102230246251565e-16,2.2737367544323206e-13,0,1,5.551115123125783e-17,50611.94
baseline,1,[],[],0,4.651663304005863,0,1.1102230246251565e-16,2.2737367544323206e-13,2.2737367544323206e-13,1,1.1102230246251565e-16,50611.94
baseline,1,[],[],0,5.2658338693779605,0,1.1102230246251565e-16,2.2737367544323206e-13,4.547473508864641e-13,1,1.1102230246251565e-16,50611.94
baseline,1,[],[],0,4.689239483504454,0,0,0,-2.2737367544323206e-13,1,1.1102230246251565e-16,50611.94
baseline,1,[],[],0,5.4684613366688675,0,2.220446049250313e-16,4.547473508864641e-13,0,1,0,50611.94
baseline,1,[],[],0,5.924837986181406,0,-1.1102230246251565e-16,0,0,1,0,50611.94
baseline,1,[],[],0,4.820111675780163,0,0,0,4.547473508864641e-13,1,0,50611.94
baseline,1,[],[],0,3.7280818035609142,0,5.551115123125783e-17,0,-2.2737367544323206e-13,1,0,50611.94
baseline,1,[],[],0,7.0454778045082485,0,1.1102230246251565e-16,2.2737367544323206e-13,9.094947017729282e-13,1,0,50611.94
baseline,1,[],[],0,3.8530629148964994,0,1.1102230246251565e-16,0,-4.547473508864641e-13,1,1.1102230246251565e-16,50611.94
baseline,1,[],[],0,3.192551350457316,0,1.1102230246251565e-16,1.1368683772161603e-13,2.2737367544323206e-13,2,0,50611.94
baseline,1,[],[],0,3.4648423635174566,0,1.1102230246251565e-16,3.410605131648481e-13,2.2737367544323206e-13,2,0,50611.94
baseline,1,[],[],0,3.3908830238391507,0,0,-1.1368683772161603e-13,0,2,0,50611.94
baseline,1,[],[],0,5.994684699431988,0,1.1102230246251565e-16,0,-4.547473508864641e-13,1,-1.1102230246251565e-16,50611.94
baseline,1,[],[],0,5.3991955070945306,0,-1.1102230246251565e-16,0,0,1,1.1102230246251565e-16,50611.94
baseline,1,[],[],0,4.780499750711618,0,0,0,0,1,0,50611.94
baseline,1,[],[],0,5.204994256641842,0,0,9.094947017729282e-13,1.3642420526593924e-12,1,2.220446049250313e-16,50611.94
baseline,1,[],[],0,3.2847550665495713,0,-1.1102230246251565e-16,-2.2737367544323206e-13,0,2,-5.551115123125783e-17,50611.94
